"metier","nom","adresse","ville_recherche","comarca","telephone","telephone_intl","note","nb_avis","nb_photos","google_maps","place_id","horaires","meilleur_avis","latitude","longitude","photo_1","photo_2"
"carpintero","Lacados San Vicente","Carrer del Clot, 7, 03690 Sant Vicent del Raspeig, Alicante, España","San Vicente del Raspeig","Alacantí","661 66 27 96","+34 661 66 27 96","4.2","5","5","https://maps.google.com/?cid=170562919543750877","ChIJA-CXocM2Yg0R3UBCVxL2XQI","lunes: 8:00–14:00, 16:00–19:00 | martes: 8:00–14:00, 16:00–19:00 | miércoles: 8:00–14:00, 16:00–19:00 | jueves: 8:00–14:00, 16:00–19:00 | viernes: 8:00–14:00, 16:00–19:00 | sábado: Cerrado | domingo: Cerrado","Maribel Baeza: Empresa con la que contacto por teléfono para un trabajo, me dan presupuesto y me dicen que de todas formas tienen que venir a casa a verlo. Ni llaman, ni se interesan. Y hasta aqui mi experiencia con ésta Empresa que, en mi opinión no es nada seria y por lo tanto, tampoco recomendable, con la que no pienso contratar absolutamente nada","38.3823675","-0.4997893","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0dc6mtqvMQYTIP_qAyUo6nWPfR0Fcaib_OhTbhzAT2LxEfR02Me_ZaxCBsAwUhkYYkuEk6ZIqSQII60WXxQJtZp_WpIuS5AVOCrgyfmw0mTqPy3LaAFXR9I48wifj-2IV96L8DE4a80GFCyi59Vu0H30Rt5WclSPl3Dhr-Yyy2UQ3YM9Z4XuLmkLwZmNwi3mPcQE7pO3TPdwh9ZIeRR0VSIFX6ps72aThNFRkyxEQ8K165Mg8cETavcn_wh9AQyYyB3_WvB-QE1f8DnxLA4cT-IXfVCth8xH_ulfvTATS2-g&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2v0ZC1hKaKlpzgUZifmNI75y9HAjL4adSRrmbobOWriuOgii05mtgTqvY2fToF-RG8n10TkYK7u_LTmbgkM2sOxVdPLNS0KOC8kD8lKcjexCqF5-kq7rd2hvJhiFzp_1VnzkfZRYrTI-sd87iKoy8lztc0fuVJodtxGiRFNeuhye3-c58z53con8Ssjb0yY1E_JHrEe-jwqLvSAk-VvaI8xVRoeE9Cr_34vwOU5oLsx5hROpDaQU_bMx5gQflTA1x__JflnUbDfxA0ejJlxIBPz24tXOL8iOcOQ0xdxKJPIw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","Aluminios Ivan Vives","C. Echegaray, 49, 03690 Sant Vicent del Raspeig, Alicante, España","San Vicente del Raspeig","Alacantí","665 16 65 98","+34 665 16 65 98","4.9","33","5","https://maps.google.com/?cid=2349089977786646040","ChIJpUFA7ps1Yg0RGD5nh-OkmSA","lunes: 8:00–14:00 | martes: 8:00–14:00 | miércoles: 8:00–14:00 | jueves: 8:00–14:00 | viernes: 8:00–14:00 | sábado: Cerrado | domingo: Cerrado","Virginia Tomás Ruiz: Muy buen profesional. Muy buen servicio incluso implicándose en detalles que no son exactamente de su trabajo para dejarlo todo perfecto. Persona muy agradable y cercana. Absolutamente recomendable.","38.3943455","-0.5278473","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3Y_vrzVCvbX5gM47hC2tLSXf6cq4zMYDn-Pm-pE1h8vQiVlQK5gDaRnR4lNGvhrO0QVZJQ9WFibjzA7JB78vU6CXY1n-7ubyh3IRh7-e30wbqAF0F2J86go9d4PSRb4_9ly6ycBxftsgkGXfJZaMLOLMiUx3ebYkEAYVIxsH64Kc4668Sb79LPtB7J6UGSfz7enbRVRyS1w6BQLG2d-fsVbK21_lJmFcXWDpTX88oF8hJeLO6cfNUPNsnm20GZPIavJYVFyUQJZo1ox-zbP7Gl4iuHCZYwGElqiCPPPD5U5g&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2R7Fw6_CotsvZGUhknuQtdzGvaHtgp-rmDJmtNMuJRE8YHszm91DudTN-2nASVRErQE3EhZNdmN_W2gI2HcuIVmH_0_-5JHsXe7KW5g09xONJiXRsLYcLt7x94FwaS6NRC5zfFd6wr0GL2IinbeLIhJK09MHBg_5SP1YSeCV7kPBC1hC5OQlGngatlVgWsckccJL99ReWf8RA-qzIf9_OECN0ed5E_quYfyRTmrCbGDa1a8AeBm_voJQ_sc9k9i-FY4AtakHL__AEW_5utBzNjDolZ0JgcTvrUmuBoSUkcmw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","Carpintería Cholvis","Carrer de Pinzon, 3, 03560 El Campello, Alicante, España","El Campello","Alacantí","965 63 33 19","+34 965 63 33 19","3.7","15","3","https://maps.google.com/?cid=16887105280231088140","ChIJkTkcerk7Yg0RDCDM2McMW-o","lunes: 8:00–13:30, 15:30–19:00 | martes: 8:00–13:30, 15:30–19:00 | miércoles: 8:00–13:30, 15:30–19:00 | jueves: 8:00–13:30, 15:30–19:00 | viernes: 8:00–13:30, 15:30–19:00 | sábado: Cerrado | domingo: Cerrado","Miikaela Gomez: La mujer que me atendió con su carácter negativo y de malas maneras, me quería vender lo que ella quería y con prisas todo el rato! No me dejaba opción a nada. No lo recomiendo.","38.4264047","-0.4002721","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN34SZHdDcXTlsJwpGc_ulF9JeiUXq-cPcFGe67MNUhUWb9jIMA-bpeOqLLcHN1OT2Yq5dqSIvK1SYezjR7xuTyK8R9IBxUFELRPb958pIUVgjPgfxulMC45LElimQ1HN0kLcbR_mftr882s8i_DQq8cTV1R-k4eKbU9e1azj60VXdWAjbuUnOUtKn9K36lon-4h693pKaAZNOFvXETtx5lXS-VD85sStXlQQju5QowH1FM2hGKZeRy4OOv1-r8oNLfZ_FdKv0t_FlbRvtnpmT-951OV9AJnCNaVv9myXDyv638BS-dTIr_2sPs8enjY7XgWPp4qmsmJKp9N4mumHzhCeJ0pNUV6VsYMMXUAg_qGi3JOKWEZjNnqcufCiU05i_Fz-6Y8YKraq8PdnJhz6RUkJuBeLWJd7TaYHljRZHSvPg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1os5qj3n0OBvGlKaLJIQbNFGxHMlDwPZZ63FTWD538cJ-d0EHAQUYu119WF_IKoApZ8Mf4kqw-Ff4y7CJOG7WUj61fK6od8rs46hAlELZrUVvd6IExCmIsbKbmjMU1BV7aTM5vi17m_cpf_dTk72EEQkNmGBcTqmBhKpXnspFW3y40zZCPuW2yC3WmHMiTl95jYsgM1nxVLt7_7Fg23smJM6RSNitTNvuyNVHKIlFH4328Dld9DImAvHs955OZNY5mnpd9j58MhAU5IE02jNrgFLUqnSpwSUcbDMPJZCje9wmHFQay2Vxo-tqgSSCxETK16K3B-xlmAeojr2318xDjeWNwhWWx_V7EUN-_oeSCxsHhKEUk6euOQFzU9rf56or2A5ofd9yvitgVCseBLtzVe3PBfuUEa28Wv29KpuaNHUF7&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","Carpintería Gomis Gilo","Carrer de Gabriel Miro, 19, 03560 El Campello, Alicante, España","El Campello","Alacantí","","","5","3","0","https://maps.google.com/?cid=2974712731180840688","ChIJS1mkFJc7Yg0R8Lbd4ndNSCk","lunes: 9:00–14:00, 16:00–19:00 | martes: 9:00–14:00, 16:00–19:00 | miércoles: 9:00–14:00, 16:00–19:00 | jueves: 9:00–14:00, 16:00–19:00 | viernes: 9:00–14:00, 16:00–19:00 | sábado: Cerrado | domingo: Cerrado","Bea Rodriguez: Gran servicio de carpintería, lo hacen todo a medida y tal como les pides.","38.4303841","-0.3903854","",""
"carpintero","Carpintería aluminio isidro","Carrer del Pla de Sarrió, 03560 El Campello, Alicante, España","El Campello","Alacantí","617 04 32 88","+34 617 04 32 88","5","1","0","https://maps.google.com/?cid=7582568613786620964","ChIJq2CjTAA7Yg0RJBTH5fqxOmk","lunes: 8:00–20:00 | martes: 8:00–20:00 | miércoles: 8:00–20:00 | jueves: 8:00–20:00 | viernes: 8:00–15:00 | sábado: Cerrado | domingo: Cerrado","lucas Lucasmaruenda: Excelente trabajo ventanas de calidad rápidos y muy buen trato","38.4305763","-0.3913667","",""
"carpintero","Carpintería El Vincle S.L.","Av. del Vincle, 19, 03560 El Campello, Alicante, España","El Campello","Alacantí","625 43 86 83","+34 625 43 86 83","3.8","5","0","https://maps.google.com/?cid=7160370036159593856","ChIJ7eD6xbo7Yg0RgL2kUZy-XmM","lunes: 9:00–14:00, 15:30–19:00 | martes: 9:00–14:00, 15:30–19:00 | miércoles: 9:00–14:00, 15:30–19:00 | jueves: 9:00–14:00, 15:30–19:00 | viernes: 9:00–14:00, 15:30–19:00 | sábado: Cerrado | domingo: Cerrado","Manuel Del Pozo: Está cerrado, no hay negocio m8nguno","38.4309123","-0.4013194","",""
"carpintero","Alucampello","C. San Ramón, 121, A, 03560 El Campello, Alicante, España","El Campello","Alacantí","686 17 86 18","+34 686 17 86 18","4.6","9","5","https://maps.google.com/?cid=14402383602713800571","ChIJDboBEW47Yg0Re6-qXpSL38c","lunes: 8:00–19:00 | martes: 8:00–19:00 | miércoles: 8:00–19:00 | jueves: 8:00–19:00 | viernes: 8:00–14:30 | sábado: Cerrado | domingo: Cerrado","Stevey O'Reilly: Perdí 2 meses de mi tiempo con ellos. Después de 2 recordatorios todavía no me enviaron el presupuesto (llevo 3 meses esperando). No se si tienen demasiado trabajo o no son profesionales. Finalmente instalé las ventanas yo mismo!","38.4319399","-0.3978308","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0adw41OHxrEKJB7TQE5wUN4FUkgpDPGICBG1tXrum-WKW4zqypQCUnbh0inYT0sMNJfmc2n7UzqcOIrzCgXn2m3Qe4si1RSfImK457jm5lirhFR-C7nMbpEmcrb_q2xU7RBVRASb4y3dBesxEpyKaeqP2aaSlSwwoLjZnVh2eHIsAjTdctJRd9_jY9D6ra4xOd_p4Vm6n_K7FmSf_UjVKjZZFSHMrPqurJuS_lI9V29slDU8SFPLg3teKHNTIBddygHOd2ZneEuuKjxI_RSjJutN0Bvy2zrz86lUnI6aqYSQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0l91WDGDUt4meg3tcArvBbN6z8XRjIbSGdoNSceZUR5U8pWclgg385-H1s2I7nagf7Nbuxrm4wcqr97VjTlU-hNU0G-eMz_yeezfnni-ZS1c_WYFGA_ZiP45dO9bnHK6WYT0Ky6GovKGvdVy9EWTUHisqJqVf_GsKsheu8zJWI-rnQYaZChHmsuY05-DYzzVkgZfwSshFW_Xp34hCEutP5a3K5bXPn_HULYXu1W91OEvc1b9-yT-qR2jdSJkK5ScUEi45ufVXQ1Ei-AcyKdrV-lpKF4unQ_ad3vftMzsJEpQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","VICENTE GOMIS E HIJOS S.L.","Carrer del Convent, 104, 03560 El Campello, Alicante, España","El Campello","Alacantí","965 63 09 52","+34 965 63 09 52","4.3","26","5","https://maps.google.com/?cid=523737022196881897","ChIJ37TzwqI7Yg0R6RnE-wuwRAc","lunes: 8:00–14:00, 16:00–19:00 | martes: 8:00–14:00, 16:00–19:00 | miércoles: 8:00–14:00, 16:00–19:00 | jueves: 8:00–14:00, 16:00–19:00 | viernes: 8:00–14:00 | sábado: Cerrado | domingo: Cerrado","Sabrina salvi: Me hicieron unos trabajos y bien con algo de demora pero justificada pero luego les encargué y solicité que me llamaran para más presupuestos de varios encargos e incluso pasé varias veces por el local pero sin resultados! O están desbordados de trabajo o no tienen organización diría.. . Pues sinceramente buscaré otro proveedor. Gracias de todos modos por su trabajo anterior y como dice el dicho quien espera desespera.. demasiado larga la espera y si no hay Casera nos vamos! Jejeje","38.43291","-0.3952094","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN006vJVaj0vnevFh8VWW2lb2Yrepan69F6wx_BG8_iX3zw7suep6eu7aGZR9bGXijCWfDyQVx9NPeOCkqpWcgazhJwvVt7iXrAAoJGQSve_r-wCBK_hH1yWAwZk2hpza2jFWLvKf21LpWCwclZIfr7_njFbF2CQZT_k8n6ltIqp5F4WMIcVVn-Rkh-qFvy8b7CRdQahKc_AXq6kYu1ezPM4ob1qdE8WCkC4x_Jzn5wJdL2VPPlOoIIZRsjM20C0W0d564g9C--mn24kB6LNPc1XAXbF1fq1yV5ee6shx2-5vQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2mfMJFPCNJBijks6_pwt_fDz5smyPztijChLzYqhmIjI_u9rKrv6xpomgRaGD2jZ83W0umNaxXaoLSmvVTZIrxDLfn75TROBnYTdUvJ5MNuRIH1lxMzZnVIsRs1d05k_7e6K6H4KUx55nQCiGI97_LK4wJDHnyf9nnc0INBAMlxMqUg0DH2zVayPmsejCyIR6OUNeCWk5HRBBj9qzBnasc8-1pY53w_3xHTELJLDVPNNEf3HybTG1lkquTei2Xn7dvYn2PDFNitZ9W-e1L8k9VXFaper45fQPumqxEPi7aXw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","Aluminios Ortiz E Hijos","Carrer Llauradors, 6, 03560 El Campello, Alicante, España","El Campello","Alacantí","609 45 07 95","+34 609 45 07 95","2.8","25","0","https://maps.google.com/?cid=8813952371803380708","ChIJbVNjhJg8Yg0R5FuN3PtyUXo","lunes: 8:00–14:00, 16:00–20:00 | martes: 8:00–14:00, 16:00–20:00 | miércoles: 8:00–14:00, 16:00–20:00 | jueves: 8:00–14:00, 16:00–20:00 | viernes: 8:00–14:00, 16:00–20:00 | sábado: Cerrado | domingo: Cerrado","conchi rodriguez bueno: Desde la última instalación, en 2021, la experiencia no ha sido más que frustrante. Las reparaciones y mantenimientos pendientes desde entonces jamás se resolvieron, pese a múltiples llamadas y recordatorios. Solo excusas y largas durante años. Es una empresa que demuestra una falta total de seriedad y compromiso: están para cobrar facturas gordas, pero desaparecen cuando surgen los problemas. Es una actitud poco profesional que produce desconfianza y deja al cliente completamente desatendido. No recomiendo en absoluto trabajar con Ortiz e Hijos. Si valoras tu tiempo, tu dinero y la tranquilidad de un trabajo bien hecho, no es aquí. Busca otra opción.","38.428452","-0.4020822","",""
"carpintero","Forner Ivorra, J.R.","Calle Mare de Deu de Loreto, 13, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","699 39 82 77","+34 699 39 82 77","3.8","10","5","https://maps.google.com/?cid=1756300948404949866","ChIJeeX40Q06Yg0RatNbRGiiXxg","lunes: 8:00–14:00, 16:00–18:30 | martes: 8:00–14:00, 16:00–18:30 | miércoles: 8:00–14:00, 16:00–18:30 | jueves: 8:00–14:00, 16:00–18:30 | viernes: 8:00–14:00, 16:00–18:30 | sábado: Cerrado | domingo: Cerrado","Francisco Perez: Cada vez que les llamo no fallan, empresa muy seria y muy profesional, el trato es buenísimo, lo recomiendo a todo aquel que quiera contratar a un carpintero. Lo mejor de Mutxamel.","38.4164415","-0.4428526","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0pfXX__XZbgcRsaouqcrSHOg13y_eNpWPD8Yp1hiUaYwwbxd8Z1lhBcPRakj8YJmsrAnlbRSVHlNmIhPnqtFa49yZ64jRNkdAIvgwWbMNDfob-UoBPgqMmnDlV72IuOtlqghIpfFu75I3HAEWNNfd8PdMJT3Q0dlYo7BHTTdgxGekAcVo9WL5uZQpy4A4HBdD034TfctCUkHJxslbZ8dBLEgbeN9u-Wl42P5x169iFZ6TbYLcKBLTjtsi4_U_0SaRLpCi3RRUpB0AVKtxcUyvDDkKDo35VPPNdTJD5AGX30w&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2PNMIju-WH7V2AWf3r_lJfRV23MO-jGEBbT6fSWo5R3c3fFDaf78jVYmmEYGqnEoQI8lMZLusGIA0bD9J8YetyTsPDd3QPrmw5SHiSrH3_8jhfIP1fSH4TdxHTIubktvhSiqf0MvkSsMmrI2VoJHreYxWfACzBmrLPJzucQiTdSGrfdoVgw37r4bfHO5BhD-yGr-tXm-a5P4jvI8m6atsVF-rCZ8wROTTcINkqgknhUMzSA6EaqU1kf7O_Ck3hdKPLkbzPr62t6il_tf-PwIaakZ7A4fK-ZZ85EYqSt9Ly5A&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","TALLERES VIGARA S.L.","Carrer Alfonso XII, 79, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","965 95 32 23","+34 965 95 32 23","4.4","17","5","https://maps.google.com/?cid=17812890031060487934","ChIJ0ZHkEnU6Yg0R_g51RBsZNPc","lunes: 8:30–14:00, 16:30–20:00 | martes: 8:30–14:00, 16:30–20:00 | miércoles: 8:30–14:00, 16:30–20:00 | jueves: 8:30–14:00, 16:30–20:00 | viernes: 8:30–14:00, 16:30–20:00 | sábado: Cerrado | domingo: Cerrado","frantordecillas@live.com Tordecillas Bolivar: Fuimos a pedir presupuesto para unas puertas hace más de una semana y ni siquiera nos han llamado para darnoslo. Muy poca formalidad.","38.4228551","-0.4489526","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1HHl6Ht7tqTF1F9t4nd6DGM_BJ3gT_56SXKteBaXtzAw8WYIRyM4Wv-4_fLpBl3TH--OZY23FAPz8h8PMzZm7eoA_NJDW54TognSS5-N7Fh2qJZxD2cCPuo6wBqHF_pJCN__ceTcCXiIC7oHDaHe0kA_Z3rWa412UwBLWDBwytenpM0c3w76GBqVurH4uuBvilpoaOkjflzk-F3psKwGHHgrtKOdBRiDcEdmovhprsgA03ZohveJCsvFFNFTjh2V9oHa5xGlJ0tGarukxhU6zFJKgaY6aOh8tcU6e-0AQ9Bg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0bEJSfJApokAe68wzXzCkAvbpOAqWviJrQVZBAYuldJRQH1PO3L8bZo2hOX8CZZGDPMjudbl2QKSI-gHYfneB9IXHtkc5Tqy84hEqTUk_7L0g3Hq7S-DzcmfypnUL-722B9CWnFxFCgm7y2I0awbrx9w8jtXn4PPz1KeIUU4LXnYRnf-3Snm1M5t7Y5RB_74wtwQ5Xa1-a3QP-Orn8ha9asciL2J4xhE4R3E1-N6Jh99fVAUl3ulVV7YnmpVPGcQYJTVRGABTvq7jP6gutHTaX7PWuullPgfUs3YTc9vsCog&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","Pergolas _Gorka","CV-773, 72, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","671 19 01 10","+34 671 19 01 10","0","0","5","https://maps.google.com/?cid=18295990186322431424","ChIJj_Ox1KY7Yg0RwA3IXSNq6P0","","","38.42840450000001","-0.4506763999999999","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1tfbP-OGIlT1eWAoyEq2SFGXHgAcOB7Y6vJJnH5TS7vLVT1nEhA57xLhXn6eRwLTk04sPyb-W8EnW1LLlHZlG37wazZref9oq7F-8xzM_OuM8TBP6XZhfS1n17eBdp60C76dw6MFwMr7Uvqeh8mGdpODqQxxps1lbEmfxqGO2gj_VjCQ2lxFCc4jtCsYFm7mkxGAY7mGObc4bloiLNov1_ptmDdqWR4QkeoIETqJSnpr8mS5Aa4VAP4qNiPdLQtQNMOKiWRv-wuD866pbSAMD28UR4kjgu1GBOZnJiFjT2e2jNMgOC772RtjweFakxJXj7IOd55O66ZZ74jCnF_fwT6zDrcJoCfflk2XwA8UHdGsuR4IxXrh_25rRJNJGoUg9eVdrojvzRBFZIH5ZOSgwG3EqVOUkX112KauXZH1Bz_Kobo2pMSYO3RjYREWuP&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3IPGnRLO2StHRj3zgShQnO77SGYrwosoiz8OZMUu3cCEdgAnDWvHxZWUdbWrgDdSLWouJdP_kRcI94IZaDeq8mpNmRVWX8tAjpbJoCJHi-743oqXKDOcZMGKrddsA0gh-hz3EnS_FsZf_fJEUs0RWUlDTb5l-b_16muqkaq9lfjPYu5nJ3qop7iZUzIckvFQWp2tk6xgimXnjFEzm4kINo6pk4KCfUJwMEbdMEnJuNeur6-JbA1gKC0iLENBlkTGVGOSCim1dpVuCDFfs2hz8ml7sPz4dmeYhB8JfbT6o_Qmw3nDq700A84npRVXUPuiOu60XntRBeJnUrtSpi04f4iMD_VbdP9vqd_Rz7ECPNC6-OgkIq9Teo04b1quHQijzBfx8DdN7qwpEBiCKKd4wZGwU2gz3vHkBT1T0Q2gcVyA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","Aluminios Vico","Carrer Mare de Déu del Remei, 73, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","966 37 19 66","+34 966 37 19 66","4.8","23","5","https://maps.google.com/?cid=7558385039380445606","ChIJfZtZUY07Yg0RpvnlsyXH5Gg","lunes: 8:00–15:00 | martes: 8:00–15:00 | miércoles: 8:00–15:00 | jueves: 8:00–15:00 | viernes: 8:00–15:00 | sábado: Cerrado | domingo: Cerrado","oscar sanz: Recomiendo sin duda. Serios desde el principio, rápidos y cumpliendo con los plazos. Además, hemos tenido algún ""problema"" de ajuste de las puertas días después del montaje y lo han solucionado rápidamente. Si buscas carpintería de aluminio, no lo dudes.","38.4142064","-0.4419607","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2JOhQeLdDv_fND1_DxAMK8ILqQQFqBdBLToPuGYcNwKw9j_piNHtf4t04lzqIIyHdYej8Jw4o6DdV1g0qE2iScDhU64dSOyU5aNejIuFOWbOu6o68DCPNfcWcczEWjv1ByaQKeHYZHk2bQrW1aA30mLuUSoeuf-6QYkQ9AdefZSihvw2ggetU-1mqHUgQ3Nh0pDwAgdW4yjXdGQPx8gLiEnAi0DZU2BnBcBHmsqVLcrTPhDyEPRhncFZWN4EjbcBgum_zLVWlNeQE3Xk5XKc2tExh7nnjOh1E7_1j15FlDyw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0ZS7Djy5imwVhewws4MjViqWEyIOoZDDSCZjZIctnwYb-XwT0RcrWZPWzUEvwySuF_5xwf4wBVKjPPXUgonFk5NgeVZhSGzb0eUmrZ8F_8AtCWf_Biv516cW6KT2T4VHg4rdxlvEUMHiN5mI3Y3KtUnTXuE_JEk-qBIVjfFhV0hXSSItdEUEdyjgpH7HktVRuVKrzIhBHaTU370BT7PYF_Orc4wtALJ6-mBGrynKsitk3-9e2lJtJBFan3fZ4MpGcco98FmD9zdm0fk4N3-OgJkmJPlSxDiyYv1NRLvXsrgw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","Cadena88 - Rafael Espinós","Avinguda Mutxamel, 12, 03550 Sant Joan d'Alacant, Alicante, España","Mutxamel","Alacantí","965 95 31 40","+34 965 95 31 40","4.4","157","2","https://maps.google.com/?cid=5850344641206446873","ChIJ3YZlFRs6Yg0RGWu4aHSZMFE","lunes: 8:00–14:00, 16:00–19:00 | martes: 8:00–14:00, 16:00–19:00 | miércoles: 8:00–14:00, 16:00–19:00 | jueves: 8:00–14:00, 16:00–19:00 | viernes: 8:00–14:00, 16:00–19:00 | sábado: 8:00–13:00 | domingo: Cerrado","Javier Gadea Cruzado: 2 semanas para hacer 2 cortes en un listón. Les pido que corten 2 trozos a 30 cm (esta marcado). Pues bien, la chica de recepción apunta ""donde está marcado"" y han cortado en todas las marcas de lápiz que han visto con lo que me han jodido la pieza y encima me cobran casi cinco euros por cuatro cortes de sierra en un listón de 10cm de ancho. Habiendo pedido dos cortes. Impresionante. No he visto cosa igual. No se me ocurrirá volver por ahí ni en 10 vidas.","38.4066734","-0.4395749","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3nJLCyh-4SoBgLA_48cvKg_j0xl3S5OaK2kubBjh1nf_K9bDLSBq-8feV2RQz_K6Tv_3-ITI03AtJL7agwHvTZsEM-DUhbfiFSajQ7cuha237bqRaOrOCp2-u8AchMJyrUbadcZ44yBlBAMrHng8b8y0YhJTMDZlU9-pmFNkFOqLJ2xZdr8qr-cXVxkBjV0j4x0DQh2_L58wW9JFEK8R0PZCfco1JTG3a6XB1nRDiFFVLIauK_YJKpda_zUVqnjKab1gtm80u7sc8LcLoYAQeN-9BH7EVcr_aYxBnedm8WsUkPF5ftkiBoQaPFjisArJbPTJWE9RxlzXtnjbP2SjHOcF4teLqsfDsYERV7dw-Y4RRRdgNBFKDQKrNySolhjFBel8QQtB3CQZscBHl0zHbxDZGtvgrmL3broljW6IuN4Ks&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN08JgK3dwXxC75s2MD-aawWs4K7QdlHkKuI2EMY6Y_2WXMBq05Q9Q1MR4gbj6EeYlspR_CEe06ztSkQtybrw2uL2eL8K2TAAtBC6PR2lNBOYVJtJZNl6O83e9v6dRluEY-4fmdbsl0kR0ZsRuAkELsuAasCxrDkzIUJR4unCAWL5T0AgIWcfYv7oarJrWanTrt_mO30mlcXFSswc5rTG7cbMjEbNqdC4o_IDEaD713jEnk2e-lqveWjgYIFxWOGF2I808zEc566vUTRvwTC9GVeMak08ex5zNc3WeTi7QEVyNcJD-ZepwBGUfuMUG_lihP0cnA_7O-Rv5nDAdf3fMYIzHiBnBq2JbmXlf_8No6T-I5kviwbKZm_U9NwdVUKgv3Onm29FTD610ry2eN-A3APLUEt8AeQ2tZppOx8Vmg&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"carpintero","FERRO ADBRO S.L.","Els Plans, 12, Partida, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","965 95 00 77","+34 965 95 00 77","5","12","0","https://maps.google.com/?cid=66321482624804025","ChIJz7YCCoMwYg0RuSTUfAmf6wA","lunes: 8:00–14:00, 16:00–18:00 | martes: 8:00–14:00, 16:00–18:00 | miércoles: 8:00–14:00, 16:00–18:00 | jueves: 8:00–14:00, 16:00–18:00 | viernes: 8:00–14:00 | sábado: Cerrado | domingo: Cerrado","Mariano varo Gimenez: Buena atención y muy profesionales","38.4340861","-0.4538422","",""
